district,system:time_start,precipitation,year,month,day,gaugeRelativeWeighting,precipitationQualityIndex,randomError,SW_Lon,SW_Lat,NE_Lon,NE_Lat,NW_Lon,NW_Lat,SE_Lon,SE_Lat
Jashore,2010-04-01,0.10817647707812925,2010,4,1,68.0,8.030940785127525,0.022035295866868074,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-05-01,0.2181411936002619,2010,5,1,66.0,11.249293641483082,0.029517648171852616,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-06-01,0.2767294284175424,2010,6,1,67.0,11.376235288732191,0.0345176480272237,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-07-01,0.26280001822639915,2010,7,1,66.0,12.944705211415009,0.031035295479437883,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-08-01,0.21451765684520493,2010,8,1,66.0,11.275999506782082,0.029000001028180122,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-09-01,0.27407060721341303,2010,9,1,67.0,11.86564671011532,0.033482353739878706,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-10-01,0.1405882442698759,2010,10,1,67.0,11.666588199839873,0.02151764872319558,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-11-01,0.012517647247980622,2010,11,1,74.0,11.661411274180693,0.006000000052154064,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2010-12-01,0.033482353739878706,2010,12,1,70.0,11.473529198590446,0.009000000543892384,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-01-01,0.001482353011584457,2011,1,1,71.0,6.978705787658691,0.004482353210230083,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-02-01,0.009376470744609833,2011,2,1,75.55294117647058,8.758941095015581,0.005964706169770044,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-03-01,0.1080000028014183,2011,3,1,64.0,7.905176207598516,0.02200000174343586,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-04-01,0.08351765239939969,2011,4,1,68.48235294117646,11.706823562173282,0.015000000596046448,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-05-01,0.19834118380266078,2011,5,1,67.0,12.318117590511545,0.026482353556682083,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-06-01,0.4913411964388454,2011,6,1,64.0,11.628705406188965,0.05096470678553862,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-07-01,0.2960117746801937,2011,7,1,69.0,13.169411603142233,0.03355294198674314,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-08-01,0.5715529736350564,2011,8,1,69.0,11.951764521879307,0.0560000017285347,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-09-01,0.36842354536056515,2011,9,1,69.0,12.116352945215562,0.040552943199872966,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-10-01,0.03751764858470243,2011,10,1,72.0,11.987764257543228,0.009482353564132661,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-11-01,0.0035176471697495265,2011,11,1,76.48235294117646,9.299764296587774,0.004000000189989805,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2011-12-01,0.0,2011,12,1,80.0,10.947999696170582,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-01-01,0.054517649508574434,2012,1,1,71.0,12.101646748711081,0.011482353442732024,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-02-01,0.01748235394411227,2012,2,1,75.0,9.443294065138872,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-03-01,0.007482353236307116,2012,3,1,76.0,10.592823679306928,0.005000000353902578,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-04-01,0.15737648430992573,2012,4,1,70.0,12.948588169322292,0.021964707620003642,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-05-01,0.13214118322905372,2012,5,1,69.0,9.890352798910701,0.022517648887108353,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-06-01,0.22144706827752728,2012,6,1,70.0,12.564587705275592,0.02800000086426735,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-07-01,0.405070603945676,2012,7,1,69.0,12.894823029462026,0.04200000315904617,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-08-01,0.25072941990459663,2012,8,1,69.0,12.534117014267865,0.03051764833576539,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-09-01,0.4182117921464583,2012,9,1,69.0,11.485881996154784,0.04551764989600462,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-10-01,0.13255294876940107,2012,10,1,67.0,11.123764711267807,0.021000001579523087,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-11-01,0.06851765180335326,2012,11,1,71.0,12.769764440199909,0.013000000268220901,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2012-12-01,0.012517647247980622,2012,12,1,75.0,10.547293719123392,0.006000000052154064,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-01-01,0.005000000353902578,2013,1,1,78.0,10.791764674467197,0.004000000189989805,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-02-01,0.01900000125169754,2013,2,1,77.0,13.556822989968692,0.006000000052154064,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-03-01,0.018552942354889475,2013,3,1,74.48235294117646,11.195176382625803,0.006517647195826558,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-04-01,0.10582353551598156,2013,4,1,70.51764705882353,11.130588127585018,0.018482354108025047,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-05-01,0.3978353132219875,2013,5,1,69.0,12.320352430904613,0.042858824966584934,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-06-01,0.3052823750411762,2013,6,1,70.0,15.459529080110437,0.03151764849967816,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-07-01,0.30914119201547957,2013,7,1,69.0,15.335999926398781,0.03200000151991844,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-08-01,0.42680002275635204,2013,8,1,66.0,13.122117053761201,0.04351764956817907,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-09-01,0.3360353045603808,2013,9,1,67.0,11.837293680976419,0.039000000804662704,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-10-01,0.2966353125431958,2013,10,1,78.0,16.603881521785958,0.030070589438957324,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-11-01,0.0020000000949949026,2013,11,1,89.0,19.8050588944379,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2013-12-01,0.0,2013,12,1,90.0,20.20446988274069,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-01-01,0.0010000000474974513,2014,1,1,90.0,21.516823061774755,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-02-01,0.042517649338525886,2014,2,1,86.0,27.31670570373535,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-03-01,0.024000000208616257,2014,3,1,86.0,23.915058023789346,0.005000000353902578,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-04-01,0.008482353400219888,2014,4,1,88.0,22.86976414848776,0.0034823530463173103,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-05-01,0.2186235403313356,2014,5,1,83.0,20.76505831550149,0.02151764872319558,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-06-01,0.4673764866941115,2014,6,1,84.0,25.75882352941176,0.032999999821186066,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-07-01,0.3545176579671747,2014,7,1,83.0,30.501882508221794,0.02500000037252903,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-08-01,0.3703764838330885,2014,8,1,83.0,24.973882271261775,0.02848235388450763,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-09-01,0.255247076644617,2014,9,1,84.0,27.96046988543342,0.020517648559282807,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-10-01,0.09351765031323711,2014,10,1,84.0,19.651293496524584,0.013000000268220901,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-11-01,0.0015176471309078965,2014,11,1,90.0,22.880235178330363,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2014-12-01,0.0010000000474974513,2014,12,1,89.0,18.08376379574046,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-01-01,0.02110588298562695,2015,1,1,86.0,18.62882356082692,0.005517647256526877,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-02-01,0.030447060088900958,2015,2,1,86.0,15.36694095835966,0.007482353236307116,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-03-01,0.03303529580726343,2015,3,1,71.0,13.711999691233915,0.00800000037997961,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-04-01,0.18703530062647422,2015,4,1,84.0,22.599057881972367,0.01851764823145726,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-05-01,0.1603411812992657,2015,5,1,83.0,18.106234494377585,0.018482354108025047,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-06-01,0.4746941331554861,2015,6,1,84.0,20.90870531867532,0.03703529646291452,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-07-01,0.8740471082575181,2015,7,1,83.0,26.388587592629822,0.05103529503240305,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-08-01,0.39187059928389156,2015,8,1,83.0,21.56635309107163,0.032035294679157875,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-09-01,0.3033176502760719,2015,9,1,84.0,21.08682309318991,0.02703529482378679,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-10-01,0.06648235356106477,2015,10,1,84.51764705882351,24.717881842220525,0.009482353564132661,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-11-01,0.002517647118143299,2015,11,1,90.0,24.864117095049686,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2015-12-01,0.0010000000474974513,2015,12,1,83.0,13.291529116911047,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-01-01,0.010000000707805157,2016,1,1,90.0,34.230587589039516,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-02-01,0.05048235466375069,2016,2,1,88.0,33.59894009758444,0.006482353072394343,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-03-01,0.06096470842466635,2016,3,1,86.0,30.013528419943416,0.00800000037997961,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-04-01,0.034411765722667464,2016,4,1,88.0,40.20282170912798,0.005000000353902578,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-05-01,0.29072942698703086,2016,5,1,85.0,24.337293894150672,0.02451764735228875,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-06-01,0.2915529580677257,2016,6,1,73.0,14.524117279052733,0.03151764849967816,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-07-01,0.5344823858317206,2016,7,1,85.0,26.55529266806209,0.035964706189492164,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-08-01,0.5544588439604814,2016,8,1,84.0,25.020704785515278,0.03803529476418214,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-09-01,0.22344707233064315,2016,9,1,85.0,31.777176486744594,0.01748235394411227,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-10-01,0.10617647688178453,2016,10,1,85.48235294117646,26.702705293543197,0.012035294676966525,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-11-01,0.057623532370609395,2016,11,1,87.0,18.027175252577834,0.009517647687564877,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2016-12-01,0.0,2016,12,1,91.0,24.148586901496433,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-01-01,0.0010000000474974513,2017,1,1,91.0,27.620704830394068,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-02-01,0.0010000000474974513,2017,2,1,91.0,16.897529041065887,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-03-01,0.06007059063105022,2017,3,1,87.0,36.8542350320255,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-04-01,0.14434117867666132,2017,4,1,86.0,26.65235268087948,0.014482353452373954,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-05-01,0.2010706005727543,2017,5,1,85.48235294117646,24.23576395371381,0.019035295375129754,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-06-01,0.3268353080048281,2017,6,1,86.0,25.380234931497007,0.026035294659874017,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-07-01,0.6888706354533924,2017,7,1,85.0,28.812234025842997,0.041517649240353525,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-08-01,0.3812470709576326,2017,8,1,85.0,29.043998987534465,0.02703529482378679,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-09-01,0.27900001406669617,2017,9,1,85.0,25.339293917487648,0.023000001907348633,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-10-01,0.4061411948765025,2017,10,1,85.0,34.402705966725065,0.026000000536441803,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-11-01,0.03703529646291452,2017,11,1,87.0,21.38482280058019,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2017-12-01,0.044517649666351425,2017,12,1,87.48235294117647,38.309057886460245,0.006000000052154064,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-01-01,0.0010000000474974513,2018,1,1,91.0,27.39341188318589,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-02-01,0.005000000353902578,2018,2,1,90.0,16.719646364099837,0.0034823530463173103,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-03-01,0.008482353400219888,2018,3,1,90.0,31.18011609245749,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-04-01,0.20182354380102716,2018,4,1,86.0,28.869881416769587,0.01748235394411227,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-05-01,0.23462353524039775,2018,5,1,85.0,23.82517603705911,0.02151764872319558,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-06-01,0.2918000168660107,2018,6,1,86.0,29.81164662978228,0.022517648887108353,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-07-01,0.5265529569457558,2018,7,1,85.0,26.523175946403953,0.03500000014901161,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-08-01,0.22680001206257763,2018,8,1,85.48235294117646,28.319176370957315,0.019035295375129754,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-09-01,0.17010589154327613,2018,9,1,86.0,30.042705356373506,0.015000000596046448,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-10-01,0.09310588450992809,2018,10,1,86.0,30.205999284632064,0.01051764785147765,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-11-01,0.0035176471697495265,2018,11,1,91.0,29.98294058407054,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2018-12-01,0.021482354599763366,2018,12,1,78.0,12.557411339703725,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-01-01,0.0034823530463173103,2019,1,1,70.51764705882353,7.53835278118358,0.005000000353902578,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-02-01,0.13903529994628008,2019,2,1,76.0,14.451058623370002,0.01900000125169754,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-03-01,0.06907059024362003,2019,3,1,75.48235294117647,14.871411525501921,0.012000000104308128,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-04-01,0.14182353422922245,2019,4,1,75.0,14.674117020999683,0.019482354271937816,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-05-01,0.19016471207141872,2019,5,1,72.0,14.933764424043543,0.023447059905704327,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-06-01,0.19465883777422063,2019,6,1,85.48235294117646,30.59388162949506,0.016517647903631714,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-07-01,0.31910590319072496,2019,7,1,85.0,29.503764545216274,0.023517648086828342,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-08-01,0.3705294314552755,2019,8,1,85.0,29.45482283199534,0.026035294659874017,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-09-01,0.3092117803938248,2019,9,1,86.0,28.148587484920725,0.023517648086828342,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-10-01,0.19155294912702894,2019,10,1,86.0,25.64011724135455,0.018000001087784767,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-11-01,0.1232823602416936,2019,11,1,87.0,26.152940660364486,0.013517647411893395,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2019-12-01,0.009000000543892384,2019,12,1,90.0,33.978235356947955,0.003000000026077032,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-01-01,0.04051764901070033,2020,1,1,81.0,18.817176414938533,0.00800000037997961,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-02-01,0.007517647359739331,2020,2,1,83.0,10.236234821992761,0.005000000353902578,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-03-01,0.04651764999417697,2020,3,1,87.0,26.643410738776712,0.007000000216066837,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-04-01,0.13544706509393803,2020,4,1,85.0,24.307058334350586,0.014482353452373954,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-05-01,0.34610589777722073,2020,5,1,85.0,22.688822263829845,0.028517648007939843,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-06-01,0.38172943206394416,2020,6,1,86.0,29.721646813785323,0.026517647680114297,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-07-01,0.37251766464289493,2020,7,1,86.0,32.764352731143724,0.02500000037252903,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-08-01,0.4034235561595243,2020,8,1,86.0,27.849646848790787,0.028517648007939843,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-09-01,0.24910588772857886,2020,9,1,86.0,26.05764682994169,0.0210352957029553,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-10-01,0.1461058876093696,2020,10,1,86.0,36.19282338759478,0.013000000268220901,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-11-01,0.019517648395370034,2020,11,1,89.0,32.30282366135541,0.004000000189989805,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2020-12-01,0.0,2020,12,1,92.0,25.727528403787048,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-01-01,0.0010000000474974513,2021,1,1,90.0,23.064234138937554,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-02-01,0.004000000189989805,2021,2,1,89.0,14.029764669081743,0.004000000189989805,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-03-01,0.0020000000949949026,2021,3,1,90.0,24.885645967371325,0.0020000000949949026,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-04-01,0.02848235388450763,2021,4,1,85.0,24.274587406831625,0.006000000052154064,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-05-01,0.2749294175821192,2021,5,1,79.0,17.21223521513097,0.02800000086426735,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-06-01,0.5346235625884111,2021,6,1,78.0,18.58117628658519,0.0430000014603138,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-07-01,0.4901882508221794,2021,7,1,78.0,18.044117736816403,0.041035297118565614,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
Jashore,2021-08-01,0.36965883479398837,2021,8,1,77.0,16.91917666266946,0.0345176480272237,89.07743649999999,23.1381768,89.1295765,23.1903168,89.07743649999999,23.1903168,89.1295765,23.1381768
